MIRNA	GENE	INPUT
rno-miR-429	Rras2	1
rno-miR-429	Btnl7	1
rno-miR-429	Adi1	1
rno-miR-429	Thumpd2	1
rno-miR-429	Pgap1	1
rno-miR-429	Cxcl12	1
rno-miR-429	Kcna3	1
rno-miR-429	Crh	1
rno-miR-429	Slc38a2	1
rno-miR-429	Slc38a2	1
rno-miR-429	Scn2a1	1
rno-miR-429	Scn2a1	1
rno-miR-429	Paqr3	1
rno-miR-429	Paqr3	1
rno-miR-429	Yme1l1	1
rno-miR-429	Efna1	1
rno-miR-429	Cldn23	1
rno-miR-429	Mycn	1
rno-miR-429	Eif4ebp2	1
rno-miR-429	Sele	1
rno-miR-429	Slc15a2	1
rno-miR-429	Cd200	1
rno-miR-429	Mcfd2	1
rno-miR-429	Serpini1	1
rno-miR-429	Tbp	1
rno-miR-429	Dnai1	1
rno-miR-429	Cndp1	1
rno-miR-429	Lppr4	1
rno-miR-429	Sh2d4a	1
rno-miR-429	Brf2	1
rno-miR-429	Cnn3	1
rno-miR-429	Panx3	1
rno-miR-429	Vcpip1	1
rno-miR-429	Lpin3	1
rno-miR-429	LOC305806	1
rno-miR-429	Nr2c2	1
rno-miR-429	Nr2c2	1
rno-miR-429	Fhl4	1
rno-miR-429	Cast	1
rno-miR-429	Ugt1a5	1
rno-miR-429	Pja2	1
rno-miR-429	Pja2	1
rno-miR-429	LOC498750	1
rno-miR-429	LOC498750	1
rno-miR-429	Cask	1
rno-miR-429	Ppp6c	1
rno-miR-429	Errfi1	1
rno-miR-429	Errfi1	1
rno-miR-429	Aacs	1
rno-miR-429	Ambn	1
rno-miR-429	Neurod1	1
rno-miR-429	Arl6ip6	1
rno-miR-429	Ywhae	1
rno-miR-429	Ctbs	1
rno-miR-429	Nxph1	1
rno-miR-429	St3gal6	1
rno-miR-429	Mapk9	1
rno-miR-429	Cd44	1
rno-miR-429	Fam82a2	1
rno-miR-429	Prss35	1
rno-miR-429	Smndc1	1
rno-miR-429	Mprip	1
rno-miR-429	Lypla1	1
rno-miR-429	Stag3	1
rno-miR-429	Sulf1	1
rno-miR-429	Tnfrsf1b	1
rno-miR-429	Mobp	1
rno-miR-429	Sec16b	1
rno-miR-429	Folh1	1
rno-miR-429	Scd	1
rno-miR-429	Scd	1
rno-miR-429	Sec22b	1
rno-miR-429	Has2	1
rno-miR-429	Cycs	1
rno-miR-429	Kcnc2	1
rno-miR-429	Kcnc2	1
rno-miR-429	Kcnc2	1
rno-miR-429	Agtr2	1
rno-miR-429	Agtr2	1
rno-miR-429	Agtr2	1
rno-miR-429	Fn1	1
rno-miR-429	Fn1	1
rno-miR-429	Fn1	1
rno-miR-429	Pcdh7	1
rno-miR-429	Pcdh7	1
rno-miR-429	Crip2	1
rno-miR-429	Zdhhc20	1
rno-miR-429	Zdhhc20	1
rno-miR-429	Fam70a	1
rno-miR-429	Arpc5	1
rno-miR-429	Sub1	1
rno-miR-429	Miip	1
rno-miR-429	Rab21	1
rno-miR-429	St3gal2	1
rno-miR-429	Cacybp	1
rno-miR-429	mrpl24	1
rno-miR-429	Ugt1a2	1
rno-miR-429	Pex3	1
rno-miR-429	Pppde2	1
rno-miR-429	Smad5	1
rno-miR-429	Smad5	1
rno-miR-429	Smad5	1
rno-miR-429	Prps1	1
rno-miR-429	Clcc1	1
rno-miR-429	Pitpnm1	1
rno-miR-429	Actn1	1
rno-miR-429	Ros1	1
rno-miR-429	Ptges3l1	1
rno-miR-429	Flt1	1
rno-miR-429	Rnf103	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrbf2	1
rno-miR-429	Fam108b1	1
rno-miR-429	Fam108b1	1
rno-miR-429	Pitpnb	1
rno-miR-429	Pitpnb	1
rno-miR-429	Slc6a15	1
rno-miR-429	Slc6a15	1
rno-miR-429	RGD735112	1
rno-miR-429	Ptgr2	1
rno-miR-429	Jun	1
rno-miR-429	Mitd1	1
rno-miR-429	Tgfbr1	1
rno-miR-429	Akr1c14	1
rno-miR-429	Cd55	1
rno-miR-429	Elf2	1
rno-miR-429	Ddc	1
rno-miR-429	Syt1	1
rno-miR-429	Ly49s6	1
rno-miR-429	Ccdc82	1
rno-miR-429	Sfrp4	1
rno-miR-429	Slc22a25	1
rno-miR-429	Klrc2	1
rno-miR-429	Ehd4	1
rno-miR-429	Impdh2	1
rno-miR-429	Elf1	1
rno-miR-429	Neil1	1
rno-miR-429	Penk	1
rno-miR-429	RragB	1
rno-miR-429	MGC94199	1
rno-miR-429	Tubb5	1
rno-miR-429	Acly	1
rno-miR-429	Tceb1	1
rno-miR-429	Tceb1	1
rno-miR-429	Dusp1	1
rno-miR-429	Tnfrsf11b	1
rno-miR-429	Pcaf	1
rno-miR-429	Pcaf	1
rno-miR-429	Akr1b8	1
rno-miR-429	Mmp9	1
rno-miR-429	UST4r	1
rno-miR-429	Tmem38b	1
rno-miR-429	Uimc1	1
rno-miR-429	Nfya	1
rno-miR-429	Fkbp8	1
rno-miR-429	Tmlhe	1
rno-miR-429	Gabarapl2	1
rno-miR-429	Map2	1
rno-miR-429	Hck	1
rno-miR-429	Ndn	1
rno-miR-429	Plcl1	1
rno-miR-429	Cd6	1
rno-miR-429	Fgl2	1
rno-miR-429	Picalm	1
rno-miR-429	Picalm	1
rno-miR-429	Atp1b4	1
rno-miR-429	Atp1b4	1
rno-miR-429	Tmod3	1
rno-miR-429	Btrc	1
rno-miR-429	Wasf1	1
rno-miR-429	Wasf1	1
rno-miR-429	Cdh13	1
rno-miR-429	Pi4kb	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrg1	1
rno-miR-429	Psip1	1
rno-miR-429	Blzf1	1
rno-miR-429	Tmem168	1
rno-miR-429	Fhl1	1
rno-miR-429	Dek	1
rno-miR-429	Dek	1
rno-miR-429	Ets1	1
rno-miR-429	Ets1	1
rno-miR-429	Ets1	1
rno-miR-429	Cyyr1	1
rno-miR-429	Fhl1	1
rno-miR-429	Dmp1	1
rno-miR-429	Rpe	1
rno-miR-429	Dph2	1
rno-miR-429	Myd88	1
rno-miR-429	Uhmk1	1
rno-miR-429	Uhmk1	1
rno-miR-429	Gfi1	1
rno-miR-429	Tnfsf4	1
rno-miR-429	Gnai3	1
rno-miR-429	Kdelc2	1
rno-miR-429	Ddi2	1
rno-miR-429	Cxxc5	1
rno-miR-429	Gabrb1	1
rno-miR-429	Znf689	1
rno-miR-429	Zc3h15	1
rno-miR-429	Zc3h15	1
rno-miR-429	Zc3h15	1
rno-miR-429	Ube2i	1
rno-miR-429	Vamp3	1
rno-miR-429	Cd5l	1
rno-miR-429	Cd5l	1
rno-miR-429	Gclc	1
rno-miR-429	Cops8	1
rno-miR-429	RGD1310597	1
rno-miR-429	Slc6a1	1
rno-miR-429	Fen1	1
rno-miR-429	Tmem45b	1
rno-miR-429	Grid2	1
rno-miR-429	Ehhadh	1
rno-miR-429	Kcns1	1
rno-miR-429	Oprl1	1
rno-miR-429	Ptbp1	1
rno-miR-429	Smpx	1
rno-miR-429	Hnrnpk	1
rno-miR-429	RGD1309228	1
rno-miR-429	Zdhhc12	1
rno-miR-429	Tdg	1
rno-miR-429	Hsd3b1	1
rno-miR-429	Yipf5	1
rno-miR-429	Ezr	1
rno-miR-429	Clasp2	1
rno-miR-429	Lamb2	1
rno-miR-429	Secisbp2	1
rno-miR-429	Vrk1	1
rno-miR-429	Capza3	1
rno-miR-429	Lims2	1
rno-miR-429	Tcp11l2	1
rno-miR-429	Paics	1
rno-miR-429	Slc46a3	1
rno-miR-429	Sqle	1
rno-miR-429	Mxd3	1
rno-miR-429	Scd1	1
rno-miR-429	Scd1	1
rno-miR-429	B3galnt1	1
rno-miR-429	Donson	1
rno-miR-429	Plcg1	1
rno-miR-429	Dgat2	1
rno-miR-429	RGD1306437	1
rno-miR-429	RGD1306437	1
rno-miR-429	Lilrb4	1
rno-miR-429	Tinagl1	1
rno-miR-429	Esrrg	1
rno-miR-429	Kitlg	1
rno-miR-429	Josd1	1
rno-miR-429	Ambn	1
rno-miR-429	Fundc1	1
rno-miR-429	Plekha3	1
rno-miR-429	Plekha3	1
rno-miR-429	Trhr	1
rno-miR-429	Polb	1
rno-miR-429	Cfh	1
rno-miR-429	Nap1l3	1
rno-miR-429	Ppp2ca	1
rno-miR-429	Dyx1c1	1
rno-miR-429	Gulp1	1
rno-miR-429	Gulp1	1
rno-miR-429	LOC502894	1
rno-miR-429	Dspp	1
rno-miR-429	Ugt1a8	1
rno-miR-429	Ly6g5c	1
rno-miR-429	Ptk2b	1
rno-miR-429	Oas1b	1
rno-miR-429	Lrat	1
rno-miR-429	Adamts1	1
rno-miR-429	Rhoj	1
rno-miR-429	Freq	1
rno-miR-429	Katna1	1
rno-miR-429	Atf3	1
rno-miR-429	Mmd	1
rno-miR-429	Cox15	1
rno-miR-429	Angpt1	1
rno-miR-429	Ereg	1
rno-miR-429	Ereg	1
rno-miR-429	Clpx	1
rno-miR-429	Dnajc12	1
rno-miR-429	Ceacam3	1
rno-miR-429	Uba3	1
rno-miR-429	Chac2	1
rno-miR-429	Dnajb9	1
rno-miR-429	Gcom1	1
rno-miR-429	Gcom1	1
rno-miR-429	Slc31a1	1
rno-miR-429	Nr3c1	1
rno-miR-429	Nr3c1	1
rno-miR-429	Vim	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrg1	1
rno-miR-429	Nrg1	1
rno-miR-429	Acnat2	1
rno-miR-429	Rpl28	1
rno-miR-429	Fabp1	1
rno-miR-429	Slc16a1	1
rno-miR-429	Slc16a1	1
rno-miR-429	Slc16a1	1
rno-miR-429	Fam198b	1
rno-miR-429	Nfia	1
rno-miR-429	Ugt8	1
rno-miR-429	Ugt8	1
rno-miR-429	Kcnj3	1
rno-miR-429	Alcam	1
rno-miR-429	Arnt2	1
rno-miR-429	Mgp	1
rno-miR-429	Gm2a	1
rno-miR-429	Nrg1	1
rno-miR-429	Cdr2	1
rno-miR-429	Slc2a2	1
rno-miR-429	Ppm1b	1
rno-miR-429	Gpt	1
rno-miR-429	Nptn	1
rno-miR-429	Snurf	1
rno-miR-429	Mgat2	1
rno-miR-429	Mgat2	1
rno-miR-429	Mgat2	1
rno-miR-429	Klhl38	1
rno-miR-429	Vegfa	1
rno-miR-429	Plk2	1
rno-miR-429	Pawr	1
rno-miR-429	Col23a1	1
rno-miR-429	Tubb3	1
rno-miR-429	Gpt2	1
rno-miR-429	Mobp	1
rno-miR-429	Fam110c	1
rno-miR-429	Fam110c	1
rno-miR-429	Mad2l1bp	1
rno-miR-429	Gosr2	1
rno-miR-429	RGD1307161	1
rno-miR-429	Hspa13	1
rno-miR-429	Bgn	1
rno-miR-429	Pla2g4a	1
rno-miR-429	Pla2g4a	1
rno-miR-429	Foxg1	1
rno-miR-429	Foxg1	1
rno-miR-429	Sfrs5	1
rno-miR-429	Crhbp	1
rno-miR-429	Aldh9a1	1
rno-miR-429	Wif1	1
rno-miR-429	Wrnip1	1
rno-miR-429	Pdp1	1
rno-miR-429	Gata2	1
rno-miR-429	Atp5l	1
rno-miR-429	Gria4	1
rno-miR-429	Abcb4	1
rno-miR-429	Hyal6	1
rno-miR-429	Slco1a1	1
rno-miR-429	Bbs2	1
rno-miR-429	Gpnmb	1
rno-miR-429	RGD1311458	1
rno-miR-429	Gpm6a	1
rno-miR-429	Gpm6a	1
rno-miR-429	Gpm6a	1
rno-miR-429	Sh2b2	1
rno-miR-429	Arhgef1	1
rno-miR-429	Pcsk1	1
rno-miR-429	Pcsk1	1
rno-miR-429	Pcsk1	1
rno-miR-429	Gmfb	1
rno-miR-429	Ndrg3	1
rno-miR-429	Jag1	1
rno-miR-429	Atp6v0e1	1
rno-miR-429	Mpdz	1
rno-miR-429	RGD1308470	1
rno-miR-429	Fmr1	1
rno-miR-429	Fmr1	1
rno-miR-429	Fmr1	1
rno-miR-429	Ywhah	1
rno-miR-429	Ywhab	1
rno-miR-429	Cd320	1
rno-miR-429	Glra2	1
rno-miR-429	Chp2	1
rno-miR-429	Cyp1a1	1
rno-miR-429	Bet1	1
rno-miR-429	Mesdc1	1
rno-miR-429	Gmcl1	1
rno-miR-429	Ak3l1	1
rno-miR-429	Lcp2	1
rno-miR-429	Moap1	1
rno-miR-429	Eif4e	1
rno-miR-429	Eif4e	1
rno-miR-429	Acsbg1	1
rno-miR-429	Cpox	1
rno-miR-429	Plac1	1
rno-miR-429	Ephx2	1
rno-miR-429	Pmp22	1
rno-miR-429	Sumo1	1
rno-miR-429	Sumo1	1
rno-miR-429	Sdhd	1
rno-miR-429	Mdm4	1
rno-miR-429	Mdm4	1
rno-miR-429	Klf11	1
rno-miR-429	Stx12	1
rno-miR-429	Igsf10	1
rno-miR-429	Ccdc41	1
rno-miR-429	Cyp2t1	1
rno-miR-429	Arl3	1
rno-miR-429	Actc1	1
rno-miR-429	Gja5	1
rno-miR-429	Snai1	1
rno-miR-429	Pth	1
rno-miR-429	Cntn3	1
rno-miR-429	Lphn2	1
rno-miR-429	Polr2c	1
rno-miR-429	Ugt1a7c	1
rno-miR-429	Fam48a	1
rno-miR-429	Fam48a	1
rno-miR-429	Slc11a2	1
rno-miR-429	Git2	1
rno-miR-429	Tmem156	1
rno-miR-429	Gpr180	1
rno-miR-429	Rbm45	1
rno-miR-429	Slfn3	1
rno-miR-429	RGD1310827	1
rno-miR-429	Syne1	1
rno-miR-429	Ptprz1	1
rno-miR-429	Rcn2	1
rno-miR-429	Cited2	1
rno-miR-429	Hsd3b1	1
rno-miR-429	Arcn1	1
rno-miR-429	Ywhag	1
rno-miR-429	Ywhag	1
rno-miR-429	Ywhag	1
rno-miR-429	Oprk1	1
rno-miR-429	Gtf2b	1
rno-miR-429	Gtf2b	1
rno-miR-429	Krcc1	1
rno-miR-429	Creb3	1
rno-miR-429	Ncam2	1
rno-miR-429	Ocln	1
rno-miR-429	Nbr1	1
rno-miR-429	Nbr1	1
rno-miR-429	MGC114246	1
rno-miR-429	Ugt1a3	1
rno-miR-429	Dlst	1
rno-miR-429	Eif2s1	1
rno-miR-429	Eif2s1	1
rno-miR-429	Sumf2	1
rno-miR-429	Gmcl1	1
rno-miR-429	Ftsj3	1
rno-miR-429	RGD1306446	1
rno-miR-429	RGD1306446	1
rno-miR-429	Ipmk	1
rno-miR-429	Gypc	1
rno-miR-429	RGD620382	1
rno-miR-429	Mapk6	1
rno-miR-429	Mapk6	1
rno-miR-429	Zfp423	1
rno-miR-429	Zfp423	1
rno-miR-429	Adrb2	1
rno-miR-429	Mapk9	1
rno-miR-429	Ebag9	1
rno-miR-429	Ebag9	1
rno-miR-429	Pot1	1
rno-miR-429	Ppp3r1	1
rno-miR-429	Rad23b	1
rno-miR-429	Spg21	1
rno-miR-429	Ciao1	1
rno-miR-429	Cd6	1
rno-miR-429	Ccrk	1
rno-miR-429	Rpl19	1
rno-miR-429	Gldn	1
rno-miR-429	Sfrs5	1
rno-miR-429	Stmn2	1
rno-miR-429	Stmn2	1
rno-miR-429	Grin2a	1
rno-miR-429	RGD1310553	1
rno-miR-429	RGD1310553	1
rno-miR-429	Mynn	1
rno-miR-429	Klf10	1
rno-miR-429	Ptpn21	1
rno-miR-429	Ptpn21	1
rno-miR-429	Eltd1	1
rno-miR-429	Tmem41b	1
rno-miR-429	Tmem41b	1
rno-miR-429	Cd244	1
rno-miR-429	Bag5	1
rno-miR-429	Bag5	1
rno-miR-429	Blcap	1
rno-miR-429	Tspan31	1
rno-miR-429	Tm2d2	1
rno-miR-429	Pelo	1
rno-miR-429	Fam118b	1
rno-miR-429	Pla2g4a	1
rno-miR-429	Pla2g4a	1
rno-miR-429	Klri2	1
rno-miR-429	Ptbp1	1
rno-miR-429	Hivep2	1
rno-miR-429	Ubl3	1
rno-miR-429	Zfand6	1
rno-miR-429	Zfand6	1
rno-miR-429	Cbfb	1
rno-miR-429	Cbfb	1
rno-miR-429	Olfm3	1
rno-miR-429	Lrrn1	1
rno-miR-429	Ppapdc2	1
rno-miR-429	Herc4	1
rno-miR-429	Pex11b	1
rno-miR-429	Rtcd1	1
rno-miR-429	Ccnl1	1
rno-miR-429	Il17f	1
rno-miR-429	UST4r	1
rno-miR-429	Alg13	1
rno-miR-429	Alg13	1
rno-miR-429	Igf2r	1
rno-miR-429	Elavl2	1
rno-miR-429	Nos2	1
rno-miR-429	Tmem30a	1
rno-miR-429	Myoc	1
rno-miR-429	Bnip3l	1
rno-miR-429	Ank3	1
rno-miR-429	Birc3	1
rno-miR-429	Vcsa1	1
rno-miR-429	Vcsa1	1
rno-miR-429	Slc25a4	1
rno-miR-429	Slc25a4	1
rno-miR-429	Psmc3ip	1
rno-miR-429	Yrdc	1
rno-miR-429	Ppp1r7	1
rno-miR-429	P2rx2	1
rno-miR-429	Wsb1	1
rno-miR-429	Lrp4	1
rno-miR-429	Lrp4	1
rno-miR-429	Cd44	1
rno-miR-429	Lamp3	1
rno-miR-429	Hsd17b7	1
rno-miR-429	Ddx5	1
rno-miR-429	Dync1li2	1
rno-miR-429	Xkr4	1
rno-miR-429	Ugt1a9	1
rno-miR-429	Lrrc42	1
rno-miR-429	Abcg3l2	1
rno-miR-429	Rnf10	1
rno-miR-429	Smarca2	1
rno-miR-429	Pcna	1
rno-miR-429	Slc26a3	1
rno-miR-429	Caly	1
rno-miR-429	Tsnax	1
rno-miR-429	Tp63	1
rno-miR-429	Cry1	1
rno-miR-429	Ggnbp2	1
rno-miR-429	Mobp	1
rno-miR-429	Ugt1a6	1
rno-miR-429	Opn1sw	1
rno-miR-429	Sdc2	1
rno-miR-429	Utrn	1
rno-miR-429	Nt5e	1
rno-miR-429	Olr1	1
rno-miR-429	Olr1	1
rno-miR-429	Tob1	1
rno-miR-429	Tob1	1
rno-miR-429	Mak16	1
rno-miR-429	Mak16	1
rno-miR-429	Cxcl13	1
rno-miR-429	Scnn1g	1
rno-miR-429	Irs1	1
rno-miR-429	Got1	1
rno-miR-429	Arid4b	1
rno-miR-429	Arid4b	1
rno-miR-429	Kcnk2	1
rno-miR-429	Pitpnb	1
rno-miR-429	Cript	1
rno-miR-429	Hadhb	1
rno-miR-429	Mobkl3	1
rno-miR-429	Cyp24a1	1
rno-miR-429	Slc1a2	1
rno-miR-429	Siah1a	1
rno-miR-429	Siah1a	1
rno-miR-429	Rps6kb1	1
rno-miR-429	Zfp36	1
rno-miR-429	Prp15	1
rno-miR-429	Calu	1
rno-miR-429	Fam131b	1
rno-miR-429	Mak	1
rno-miR-429	Cald1	1
rno-miR-429	Cald1	1
rno-miR-429	Nudt4	1
rno-miR-429	Nudt4	1
rno-miR-429	Pcsk1	1
rno-miR-429	Pcsk1	1
rno-miR-429	Pcsk1	1
rno-miR-429	Lpar1	1
rno-miR-429	Lpar1	1
rno-miR-429	Matr3	1
rno-miR-429	Clcc1	1
rno-miR-429	Adap1	1
rno-miR-429	Raver1	1
rno-miR-429	Fga	1
rno-miR-429	Zfp422	1
rno-miR-429	Ccl6	1
rno-miR-429	Hnrnpu	1
rno-miR-429	Lap3	1
rno-miR-429	Gria4	1
rno-miR-429	Rbm16	1
rno-miR-429	Cbln2	1
rno-miR-429	Lmna	1
rno-miR-429	Inpp4a	1
rno-miR-429	Tgif1	1
rno-miR-429	Gdi2	1
rno-miR-429	Cdadc1	1
rno-miR-429	Ddc	1
rno-miR-429	Ccdc32	1
rno-miR-429	Trhr	1
rno-miR-429	Zfp709	1
rno-miR-429	Sod2	1
rno-miR-429	Adk	1
rno-miR-429	Ccna1	1
rno-miR-429	LOC302845	1
rno-miR-429	Hnrpd	1
rno-miR-429	Ly49s3	1
rno-miR-429	Rqcd1	1
rno-miR-429	Rqcd1	1
rno-miR-429	Prr3	1
rno-miR-429	Hdhd2	1
rno-miR-429	Klf4	1
rno-miR-429	Olr59	1
rno-miR-429	Actr3	1
rno-miR-429	Man1a1	1
rno-miR-429	Ift80	1
rno-miR-429	Gprasp1	1
rno-miR-429	Rad17	1
rno-miR-429	Xkr8	1
rno-miR-429	Ppp1r1b	1
rno-miR-429	Mal2	1
rno-miR-429	Trak2	1
rno-miR-429	Faf2	1
rno-miR-429	Ublcp1	1
rno-miR-429	Dspp	1
rno-miR-429	Ostn	1
rno-miR-429	Nptn	1
rno-miR-429	LOC361990	1
rno-miR-429	Cntf	1
rno-miR-429	Cbx3	1
rno-miR-429	Ppap2b	1
rno-miR-429	Ppap2b	1
rno-miR-429	Pex12	1
rno-miR-429	Art2b	1
rno-miR-429	Abcc1	1
rno-miR-429	Coro6	1
rno-miR-429	Il2	1
rno-miR-429	Iqcg	1
rno-miR-429	Rabif	1
rno-miR-429	Rabif	1
rno-miR-429	RGD1305314	1
rno-miR-429	Arhgdia	1
rno-miR-429	Mmgt2	1
rno-miR-429	Slc30a4	1
rno-miR-429	Stx12	1
rno-miR-429	Fez2	1
rno-miR-429	Fez2	1
rno-miR-429	Lztfl1	1
rno-miR-429	Chrdl1	1
rno-miR-429	Akap6	1
rno-miR-429	Ptrh2	1
rno-miR-429	Pax6	1
rno-miR-429	Prl3a1	1
rno-miR-429	Tubg1	1
rno-miR-429	Bcat1	1
rno-miR-429	LOC298139	1
rno-miR-429	LOC298139	1
rno-miR-429	LOC298139	1
rno-miR-429	Prdx2	1
rno-miR-429	Nrg1	1
rno-miR-429	Capn6	1
rno-miR-429	Clec2d	1
rno-miR-429	Tm9sf2	1
rno-miR-429	Tomm70a	1
rno-miR-429	Ndst1	1
rno-miR-429	Ndst1	1
rno-miR-429	Khdrbs2	1
rno-miR-429	Slc25a1	1
rno-miR-429	Acly	1
rno-miR-429	Clip2	1
rno-miR-429	Rbl2	1
rno-miR-429	Slc30a1	1
rno-miR-429	Lzic	1
rno-miR-429	Rab35	1
rno-miR-429	Akap7	1
rno-miR-429	Rbm47	1
rno-miR-429	Rap1b	1
rno-miR-429	Rap1b	1
rno-miR-429	Rap1b	1
rno-miR-429	Cd82	1
rno-miR-429	Serinc1	1
rno-miR-429	RGD1359460	1
rno-miR-429	Cybrd1	1
rno-miR-429	Ska2	1
rno-miR-429	Hal	1
rno-miR-429	Fat3	1
rno-miR-429	Pex11a	1
rno-miR-429	Klrb1b	1
rno-miR-429	Tmem43	1
rno-miR-429	Vdac1	1
rno-miR-429	Ugt1a7c	1
rno-miR-429	Strn3	1
rno-miR-429	Tmco1	1
rno-miR-429	tGap1	1
rno-miR-429	Kcnc2	1
rno-miR-429	Kcnc2	1
rno-miR-429	Kcnc2	1
rno-miR-429	Slc15a2	1
rno-miR-429	Ndufaf4	1
rno-miR-429	Tmem80	1
rno-miR-429	Mras	1
rno-miR-429	Bat3	1
rno-miR-429	Pfn2	1
rno-miR-429	Fam107b	1
rno-miR-429	Fam107b	1
rno-miR-429	Cxcl12	1
rno-miR-429	Gata4	1
rno-miR-429	Nr2c1	1
rno-miR-429	Dnajc5	1
rno-miR-429	Cnot4	1
rno-miR-429	Trim69	1
rno-miR-429	Bxdc2	1
rno-miR-429	Slc9a5	1
rno-miR-429	Eif2b5	1
rno-miR-429	Ccr1	1
rno-miR-429	Tpp2	1
rno-miR-429	Arl8b	1
rno-miR-429	Dr1	1
rno-miR-429	Atxn1	1
rno-miR-429	Mccc2	1
rno-miR-429	Il7	1
rno-miR-429	Cp	1
rno-miR-429	Ppp1cc	1
rno-miR-429	Sels	1
rno-miR-429	Npm1	1
rno-miR-429	Golga7	1
rno-miR-429	Golga7	1
rno-miR-429	Gne	1
rno-miR-429	Eltd1	1
rno-miR-429	Ttc9c	1
rno-miR-429	Zfp180	1
rno-miR-429	Mdh1	1
rno-miR-429	Cdkn2aip	1
rno-miR-429	Cyp7a1	1
rno-miR-429	Zcchc12	1
rno-miR-429	Arntl	1
rno-miR-429	Snx24	1
rno-miR-429	Slc39a6	1
rno-miR-429	Nol3	1
rno-miR-429	Eif4a1	1
rno-miR-429	LOC498350	1
rno-miR-429	Znf655	1
rno-miR-429	Bcat1	1
rno-miR-429	Tmbim4	1
rno-miR-429	Tmbim4	1
rno-miR-429	Omg	1
rno-miR-429	Edn2	1
rno-miR-429	Ltv1	1
rno-miR-429	Mobp	1
rno-miR-429	Spata1	1
rno-miR-429	Ahrr	1
rno-miR-429	Cd44	1
rno-miR-429	RGD1311122	1
rno-miR-429	RGD1311122	1
rno-miR-429	Erap1	1
rno-miR-429	RGD1359529	1
rno-miR-429	Map3k8	1
rno-miR-429	Map3k8	1
rno-miR-429	Ubac2	1
rno-miR-429	Tsga14	1
rno-miR-429	Tsga14	1
rno-miR-429	Arfgef2	1
rno-miR-429	Nptx1	1
rno-miR-429	Idh1	1
rno-miR-429	Rnf166	1
rno-miR-429	Hbp1	1
rno-miR-429	Itgb6	1
rno-miR-429	Aarsd1	1
rno-miR-429	Vwa5a	1
rno-miR-429	Gabra4	1
rno-miR-429	Ntf3	1
rno-miR-429	Ntf3	1
rno-miR-429	Ntf3	1
rno-miR-429	Tmed5	1
rno-miR-429	Clec14a	1
rno-miR-429	Ccnb1ip1	1
rno-miR-429	Id2	1
rno-miR-429	Rraga	1
rno-miR-429	Rab7a	1
rno-miR-429	Rab7a	1
rno-miR-429	Armcx1	1
rno-miR-429	Mtp18	1
rno-miR-429	Fbxl12	1
rno-miR-429	Nr4a3	1
rno-miR-429	Sec13	1
rno-miR-429	Fbxl6	1
rno-miR-429	Cgm4	1
rno-miR-429	Fstl1	1
rno-miR-429	Nup54	1
rno-miR-429	Adcyap1	1
rno-miR-429	Ugt1a1	1
rno-miR-429	Oat	1
rno-miR-429	Oat	1
rno-miR-429	Kcnj8	1
rno-miR-429	Mapre1	1
rno-miR-429	Sv2b	1
rno-miR-429	Lat	1
rno-miR-429	Osgepl1	1
rno-miR-429	Ccl9	1
rno-miR-429	Ccl9	1
rno-miR-429	Gjb6	1
rno-miR-429	Lcmt1	1
rno-miR-429	Fbxo11	1
rno-miR-429	Fbxo11	1
rno-miR-429	Cacna1c	1
rno-miR-429	Lat	1
rno-miR-429	LOC361635	1
rno-miR-429	Itpr1	1
rno-miR-429	Itpr1	1
rno-miR-429	Itpr1	1
rno-miR-429	Ly49i4	1
rno-miR-429	Btg3	1
rno-miR-429	Galnt3	1
rno-miR-429	Nrg1	1
rno-miR-429	RGD1307648	1
rno-miR-429	Gucy1a3	1
rno-miR-429	Scoc	1
rno-miR-429	Abcb10	1
rno-miR-429	Hmgcr	1
rno-miR-429	Eif1a	1
rno-miR-429	Map2k1ip1	1
rno-miR-429	Map2k1ip1	1
rno-miR-429	Tmem150	1
rno-miR-429	C3ar1	1
rno-miR-429	Dffa	1
rno-miR-429	Slc23a1	1
rno-miR-429	Grm6	1
rno-miR-429	Fermt2	1
rno-miR-429	Ostf1	1
rno-miR-429	Fam174a	1
rno-miR-429	Eif4a2	1
rno-miR-449a	Dync1i2	1
rno-miR-449a	Scnn1a	1
rno-miR-449a	Scnn1a	1
rno-miR-449a	Igf2	1
rno-miR-449a	Dpep3	1
rno-miR-449a	Trpc4	1
rno-miR-449a	Bdnf	1
rno-miR-449a	Bdnf	1
rno-miR-449a	Ei24	1
rno-miR-449a	Ndrg4	1
rno-miR-449a	Tomm20	1
rno-miR-449a	Slc2a13	1
rno-miR-449a	Gstm4	1
rno-miR-449a	RGD1359334	1
rno-miR-449a	Arl6ip4	1
rno-miR-449a	Grip2	1
rno-miR-449a	Ppp1cc	1
rno-miR-449a	Ppp1cc	1
rno-miR-449a	B3gat1	1
rno-miR-449a	Zdhhc23	1
rno-miR-449a	Chdh	1
rno-miR-449a	Ssx2ip	1
rno-miR-449a	Ssx2ip	1
rno-miR-449a	Igsf6	1
rno-miR-449a	Atg4b	1
rno-miR-449a	Btnl7	1
rno-miR-449a	Snx10	1
rno-miR-449a	Sirt6	1
rno-miR-449a	Hrsp12	1
