MIRNA	GENE	INPUT
dme-miR-1002	CG11076	1
dme-miR-1002	sti	1
dme-miR-1002	grim	1
dme-miR-1002	grim	1
dme-miR-1002	kni	1
dme-miR-1002	cv-2	1
dme-miR-1002	cv-2	1
dme-miR-1002	CG9416	1
dme-miR-1002	Acph-1	1
dme-miR-1002	Acph-1	1
dme-miR-1002	CG12567	1
dme-miR-1002	CG7800	1
dme-miR-1002	Elf	1
dme-miR-1002	vfl	1
dme-miR-1002	CG9945	1
dme-miR-1002	hipk	1
dme-miR-1002	CG4949	1
dme-miR-1002	fs(1)h	1
dme-miR-1002	Ggamma1	1
dme-miR-1002	Rep	1
dme-miR-1002	CG5987	1
dme-miR-1002	Gsc	1
dme-miR-1002	Rcd5	1
dme-miR-1002	CG12236	1
dme-miR-1002	CG1674	1
dme-miR-1002	Pfrx	1
dme-miR-1002	CG14841	1
dme-miR-1002	RhoGAP71E	1
dme-miR-1002	CG7580	1
dme-miR-1002	CG14721	1
dme-miR-1002	CG6597	1
dme-miR-1002	Chi	1
dme-miR-1002	CG1597	1
dme-miR-1002	nonA-l	1
dme-miR-1002	Akap200	1
dme-miR-1002	CG7224	1
dme-miR-1002	Rh7	1
dme-miR-1002	CG9007	1
dme-miR-1002	RhoGAP71E	1
dme-miR-1002	Ank2	1
dme-miR-1002	Ank2	1
dme-miR-1002	fra	1
dme-miR-1002	CG34163	1
dme-miR-1002	CG14642	1
dme-miR-1002	CG11413	1
dme-miR-1002	CG4726	1
dme-miR-1002	CG8475	1
dme-miR-1002	CG30080	1
dme-miR-1002	CG30080	1
dme-miR-1002	XRCC1	1
dme-miR-1002	Rab7	1
dme-miR-1002	AlstR	1
dme-miR-1002	CG17098	1
dme-miR-1002	smp-30	1
dme-miR-1002	CG31064	1
dme-miR-1002	Papst2	1
dme-miR-1002	Pvr	1
dme-miR-1002	lqfR	1
dme-miR-1002	lqfR	1
dme-miR-1002	Mekk1	1
dme-miR-1002	CG12316	1
dme-miR-1002	CG40160	1
dme-miR-1002	CG9518	1
dme-miR-1002	l(1)sc	1
dme-miR-1002	svp	1
dme-miR-1002	CG5071	1
dme-miR-1002	CG1970	1
dme-miR-1002	CG4496	1
dme-miR-1002	plexA	1
dme-miR-1002	fog	1
dme-miR-1002	CG8949	1
dme-miR-1002	CG32500	1
dme-miR-1002	Crag	1
dme-miR-1002	Crag	1
dme-miR-1002	CG14015	1
dme-miR-1002	CG6136	1
dme-miR-1002	CG6136	1
dme-miR-1002	unk	1
dme-miR-1002	unk	1
dme-miR-1002	CG42270	1
dme-miR-1002	Tsp42Ei	1
dme-miR-1002	Bili	1
dme-miR-1002	Bili	1
dme-miR-1002	Rpn6	1
dme-miR-1002	CG13362	1
dme-miR-1002	fus	1
dme-miR-1002	Rh50	1
dme-miR-1002	CG2818	1
dme-miR-1002	peb	1
dme-miR-1002	CG5028	1
dme-miR-1002	CG2938	1
dme-miR-1002	CG13322	1
dme-miR-1002	wapl	1
dme-miR-1002	Atg6	1
dme-miR-1002	drongo	1
dme-miR-1002	drongo	1
dme-miR-1002	CG13928	1
dme-miR-1002	bocksbeutel	1
dme-miR-1002	bocksbeutel	1
dme-miR-1002	Or67b	1
dme-miR-1002	dpr16	1
dme-miR-1002	w-cup	1
dme-miR-1002	w-cup	1
dme-miR-1002	Corp	1
dme-miR-1002	CG17294	1
dme-miR-1002	CG5966	1
dme-miR-1002	DnaJ-H	1
dme-miR-1002	CG3244	1
dme-miR-1002	CG1621	1
dme-miR-1002	par-6	1
dme-miR-1002	Cap-H2	1
dme-miR-1002	Vmat	1
dme-miR-1002	CG7101	1
dme-miR-1002	CG6734	1
dme-miR-1002	Ank2	1
dme-miR-1002	Ank2	1
dme-miR-1002	wun2	1
dme-miR-1002	mus205	1
dme-miR-1002	mus205	1
dme-miR-1002	CG1360	1
dme-miR-1002	CG34316	1
dme-miR-1002	Act87E	1
dme-miR-1002	Dyb	1
dme-miR-1002	Dyb	1
dme-miR-1002	Gip	1
dme-miR-1002	CG9777	1
dme-miR-1002	CG32556	1
dme-miR-1002	wb	1
dme-miR-1002	CG9935	1
dme-miR-1002	CG3056	1
dme-miR-1002	bab1	1
dme-miR-1002	CG12344	1
dme-miR-1002	rg	1
dme-miR-1002	CG15221	1
dme-miR-1002	ana1	1
dme-miR-1002	mio	1
dme-miR-1002	RhoGEF3	1
dme-miR-1002	CG31342	1
dme-miR-1002	CG5910	1
dme-miR-1002	CG17691	1
dme-miR-1002	CG11975	1
dme-miR-1002	CG5071	1
dme-miR-1002	CG6701	1
dme-miR-1002	yrt	1
dme-miR-1002	rpk	1
dme-miR-1002	CG7597	1
dme-miR-1002	CG3501	1
dme-miR-1002	CG33995	1
dme-miR-1002	moody	1
dme-miR-1002	moody	1
dme-miR-1002	alien	1
dme-miR-1002	sens-2	1
dme-miR-1002	Fps85D	1
dme-miR-1002	CG8600	1
dme-miR-1002	CG11149	1
dme-miR-1002	CG6043	1
dme-miR-1002	CG14298	1
dme-miR-1002	rols	1
dme-miR-1002	NfI	1
dme-miR-1002	CG12316	1
dme-miR-1002	ttk	1
dme-miR-1002	ttk	1
dme-miR-1002	futsch	1
dme-miR-1002	Rpb4	1
dme-miR-1002	Rab3	1
dme-miR-1002	CG3225	1
dme-miR-1002	flw	1
dme-miR-1002	N	1
dme-miR-1002	N	1
dme-miR-1002	MKP-4	1
dme-miR-1002	crn	1
dme-miR-1002	CG12200	1
dme-miR-1002	CG31828	1
dme-miR-1002	mAcR-60C	1
dme-miR-1002	plexA	1
dme-miR-1002	LanB2	1
dme-miR-1002	CG2046	1
dme-miR-1002	CG1299	1
dme-miR-1002	GNBP2	1
dme-miR-1002	rtet	1
dme-miR-1002	Aats-arg	1
dme-miR-1002	CG5195	1
dme-miR-1002	Surf4	1
dme-miR-1002	CG6522	1
dme-miR-1002	Sgs1	1
dme-miR-1002	CG31919	1
dme-miR-1002	E(z)	1
dme-miR-1002	CanB2	1
dme-miR-1002	CanB2	1
dme-miR-1002	CG18585	1
dme-miR-1002	CG34351	1
dme-miR-1002	CG7852	1
dme-miR-1002	lola	1
dme-miR-1002	CG4877	1
dme-miR-1002	CG6540	1
dme-miR-1002	CG6540	1
dme-miR-1002	Elp3	1
dme-miR-1002	TotZ	1
dme-miR-1002	CG42247	1
dme-miR-1002	Cyp4d20	1
dme-miR-1002	CG12945	1
dme-miR-1002	CG10936	1
dme-miR-1002	zf30C	1
dme-miR-1002	Vdup1	1
dme-miR-1002	lola	1
dme-miR-1002	CG5281	1
dme-miR-1002	CG13097	1
dme-miR-1002	Ulp1	1
dme-miR-1002	Csk	1
dme-miR-1002	CG17163	1
dme-miR-1002	CG31475	1
dme-miR-1002	Pi3K92E	1
dme-miR-1002	CG8538	1
dme-miR-1002	CG34417	1
dme-miR-1002	CG13364	1
dme-miR-1002	mus101	1
dme-miR-1002	Drs	1
dme-miR-1002	CG9008	1
dme-miR-1002	robo	1
dme-miR-1002	robo	1
dme-miR-1002	ninaE	1
dme-miR-1002	hth	1
dme-miR-1002	CtBP	1
dme-miR-1002	CtBP	1
dme-miR-1002	CG40178	1
dme-miR-1002	Abd-B	1
dme-miR-1002	ninaB	1
dme-miR-1002	CG9609	1
dme-miR-1002	Csp	1
dme-miR-1002	CG31814	1
dme-miR-1002	Ac78C	1
dme-miR-1002	CG9850	1
dme-miR-1002	CG9850	1
dme-miR-1002	CG5073	1
dme-miR-1002	CG13594	1
dme-miR-1002	Drep-4	1
dme-miR-1002	aly	1
dme-miR-1002	CG14647	1
dme-miR-1002	Alh	1
dme-miR-1002	Alg-2	1
dme-miR-1002	Osi15	1
dme-miR-1002	CG15651	1
dme-miR-1002	CG1537	1
dme-miR-1002	CG31064	1
dme-miR-1002	CG7806	1
dme-miR-1002	CG11915	1
dme-miR-1002	CG7112	1
dme-miR-1002	Tgt	1
dme-miR-1002	MAN1	1
dme-miR-1002	CG12496	1
dme-miR-1002	CG7497	1
dme-miR-1002	sinu	1
dme-miR-1002	CG30120	1
dme-miR-1002	mbl	1
dme-miR-1002	CG9619	1
dme-miR-1002	CG6182	1
dme-miR-1002	Sip1	1
dme-miR-1002	Sip1	1
dme-miR-1002	CG12341	1
dme-miR-1002	Cks30A	1
dme-miR-1002	Gadd45	1
dme-miR-1002	CG14309	1
dme-miR-1002	Gprk2	1
dme-miR-1002	wol	1
dme-miR-1002	dpr8	1
dme-miR-1002	ss	1
dme-miR-1002	awd	1
dme-miR-1002	CG16926	1
dme-miR-1002	CG31793	1
dme-miR-1002	CG3662	1
dme-miR-1002	CG3662	1
dme-miR-1002	Ras64B	1
dme-miR-1002	Gef26	1
dme-miR-1002	CG9149	1
dme-miR-1002	icln	1
dme-miR-1002	lwr	1
dme-miR-1002	CG34155	1
dme-miR-1002	CG10333	1
dme-miR-1002	CG2186	1
dme-miR-1002	mew	1
dme-miR-1002	cpo	1
dme-miR-1002	Pal	1
dme-miR-1002	CG31025	1
dme-miR-1002	CG12935	1
dme-miR-1002	CG14274	1
dme-miR-1002	CG6712	1
dme-miR-1002	CG12817	1
dme-miR-1002	Sb	1
dme-miR-1002	Snap	1
dme-miR-1002	Trl	1
dme-miR-1002	jp	1
dme-miR-1002	CG32633	1
dme-miR-1002	PrBP	1
dme-miR-1002	tty	1
dme-miR-1002	CG10492	1
dme-miR-1002	CG10492	1
dme-miR-1002	CG12645	1
dme-miR-1002	hh	1
dme-miR-1002	hh	1
dme-miR-1002	CG8786	1
dme-miR-1002	Cbl	1
dme-miR-1002	Rim	1
dme-miR-1002	CG17724	1
dme-miR-1002	Smyd4	1
dme-miR-1002	cpo	1
dme-miR-1002	CG1764	1
dme-miR-1002	CG1764	1
dme-miR-1002	inaF-D	1
dme-miR-1002	PpD3	1
dme-miR-1002	CG13003	1
dme-miR-1002	lap	1
dme-miR-1002	Eip63F-1	1
dme-miR-1002	Eip63F-1	1
dme-miR-1002	fbl	1
dme-miR-1002	Smox	1
dme-miR-1002	Tsp5D	1
dme-miR-1002	CG9717	1
dme-miR-1002	smp-30	1
dme-miR-1002	Edc3	1
dme-miR-1002	CG8500	1
dme-miR-1002	CG8500	1
dme-miR-1002	CG8500	1
dme-miR-1002	cmet	1
dme-miR-1002	CG7139	1
dme-miR-1002	Mpp6	1
dme-miR-1002	wgn	1
dme-miR-1002	wgn	1
dme-miR-1002	Rcd2	1
dme-miR-1002	dl	1
dme-miR-1002	CG7191	1
dme-miR-1002	CG7191	1
dme-miR-1002	CG18190	1
dme-miR-1002	CG4455	1
dme-miR-1002	SelD	1
dme-miR-1002	CG12824	1
dme-miR-1002	Pka-C1	1
dme-miR-1002	nod	1
dme-miR-1002	CG17325	1
dme-miR-1002	Acon	1
dme-miR-1002	TM4SF	1
dme-miR-1002	zormin	1
dme-miR-1002	Mdr50	1
dme-miR-1002	noe	1
dme-miR-1002	ia2	1
dme-miR-1002	CG7903	1
dme-miR-1002	wapl	1
dme-miR-1002	Proct	1
dme-miR-1002	PICK1	1
dme-miR-1002	p115	1
dme-miR-1002	CG40127	1
dme-miR-1002	CG5028	1
dme-miR-1002	CG5028	1
dme-miR-1002	rok	1
dme-miR-1002	Mlf	1
dme-miR-1002	Mlf	1
dme-miR-1002	CG9497	1
dme-miR-1002	Sin3A	1
dme-miR-1002	cola	1
dme-miR-1002	CG10005	1
dme-miR-1002	Mms19	1
dme-miR-1002	CG17325	1
dme-miR-1002	W	1
dme-miR-1002	Abi	1
dme-miR-1002	CG8526	1
dme-miR-1002	CG31030	1
dme-miR-1002	CG3711	1
dme-miR-1002	CG34252	1
dme-miR-1002	eIF-3p66	1
dme-miR-1002	Tsp42Ec	1
dme-miR-1002	Tsp42Ec	1
dme-miR-1002	CG7224	1
dme-miR-1002	iHog	1
dme-miR-1002	oaf	1
dme-miR-1002	CG8257	1
dme-miR-1002	Vang	1
dme-miR-1002	CG9865	1
dme-miR-1002	Su(Tpl)	1
dme-miR-1002	CG16886	1
dme-miR-1002	CG12063	1
dme-miR-1002	zuc	1
dme-miR-1002	TwdlB	1
dme-miR-1002	Nmnat	1
dme-miR-1002	Ca-P60A	1
dme-miR-1002	pnut	1
dme-miR-1002	CG5910	1
dme-miR-1002	CG5800	1
dme-miR-1002	CG31342	1
dme-miR-1002	CG14709	1
dme-miR-1002	PP2A-B'	1
dme-miR-1002	Lsm11	1
dme-miR-1002	plx	1
dme-miR-1002	Scp1	1
dme-miR-1002	sprt	1
dme-miR-1002	CG7995	1
dme-miR-1002	pdm3	1
dme-miR-1002	CG4562	1
dme-miR-1002	fln	1
dme-miR-1002	CG17258	1
dme-miR-1002	Hsp70Bb	1
dme-miR-1002	CG18446	1
dme-miR-1002	E(bx)	1
dme-miR-1002	Dll	1
dme-miR-1002	CG6435	1
dme-miR-1002	Nc73EF	1
dme-miR-1002	CG17036	1
dme-miR-1002	mRpL11	1
dme-miR-1002	CG7372	1
dme-miR-1002	CG7372	1
dme-miR-1002	CG4567	1
dme-miR-1002	CG42369	1
dme-miR-1002	Invadolysin	1
dme-miR-1002	CG3502	1
dme-miR-1002	Pbgs	1
dme-miR-1002	CG1317	1
dme-miR-1002	Mnn1	1
dme-miR-1002	CG31460	1
dme-miR-1002	CG7616	1
dme-miR-1002	vimar	1
dme-miR-1002	vimar	1
dme-miR-1002	drongo	1
dme-miR-1002	drongo	1
dme-miR-1002	Rab10	1
dme-miR-1002	CG31323	1
dme-miR-1002	Ilk	1
dme-miR-1002	Rbp9	1
dme-miR-1002	Mef2	1
dme-miR-1002	CG2254	1
dme-miR-1002	CG7646	1
dme-miR-1002	CG17190	1
dme-miR-1002	slik	1
dme-miR-1002	slik	1
dme-miR-1002	Ipk1	1
dme-miR-1002	vri	1
dme-miR-1002	hrg	1
dme-miR-1002	CG10444	1
dme-miR-1002	CG13742	1
dme-miR-1002	CG7971	1
dme-miR-1002	AcCoAS	1
dme-miR-1002	AcCoAS	1
dme-miR-1002	CG42233	1
dme-miR-1002	CG32850	1
dme-miR-1002	dod	1
dme-miR-1002	CG32708	1
dme-miR-1002	CG6209	1
dme-miR-1002	CG12730	1
dme-miR-1002	Map60	1
dme-miR-1002	CG12433	1
dme-miR-1002	CG17265	1
dme-miR-1002	VhaAC39	1
dme-miR-1002	CG10911	1
dme-miR-1002	ACXC	1
dme-miR-1002	CG34423	1
dme-miR-1002	CG34005	1
dme-miR-1002	CG12155	1
dme-miR-1002	Fie	1
dme-miR-1002	Rbf2	1
dme-miR-1002	CG11398	1
dme-miR-1002	slou	1
dme-miR-1002	CG3689	1
dme-miR-1002	CG31775	1
dme-miR-1002	Vago	1
dme-miR-1002	CG33156	1
dme-miR-1002	CG14646	1
dme-miR-1002	CG31259	1
dme-miR-1002	Gclm	1
dme-miR-1002	Orc6	1
dme-miR-1002	vanin-like	1
dme-miR-1002	Syt4	1
dme-miR-1002	CG11560	1
dme-miR-1002	dpr15	1
dme-miR-1002	Myd88	1
dme-miR-1002	Myd88	1
dme-miR-1002	CG42400	1
dme-miR-1002	Arf79F	1
dme-miR-1002	CG9380	1
dme-miR-1002	bocksbeutel	1
dme-miR-1002	bocksbeutel	1
dme-miR-1002	CG7033	1
dme-miR-1002	CG6752	1
dme-miR-1002	Jafrac1	1
dme-miR-1002	mei-P26	1
dme-miR-1002	CG7945	1
dme-miR-1002	Sap30	1
dme-miR-1002	CG10754	1
dme-miR-1002	CG4194	1
dme-miR-1002	repo	1
dme-miR-1002	sinu	1
dme-miR-1002	Chd64	1
dme-miR-1002	nuf	1
dme-miR-1002	CG12920	1
dme-miR-1002	CG9253	1
dme-miR-1002	NPFR1	1
dme-miR-1002	vn	1
dme-miR-1002	CG6650	1
dme-miR-1002	CG4877	1
dme-miR-1002	CG17273	1
dme-miR-1002	Nplp1	1
dme-miR-1002	Nplp1	1
dme-miR-1002	oaf	1
dme-miR-1002	clumsy	1
dme-miR-1002	CG9896	1
dme-miR-1002	CG17974	1
dme-miR-1002	cpo	1
dme-miR-1002	aph-1	1
dme-miR-1002	CG10993	1
dme-miR-1002	CG6511	1
dme-miR-1002	CG3999	1
dme-miR-1002	Pat1	1
dme-miR-1002	ss	1
dme-miR-1002	Dhc16F	1
dme-miR-1002	GstE9	1
dme-miR-1002	Cyp4aa1	1
dme-miR-1002	Samuel	1
dme-miR-1002	mars	1
dme-miR-1002	bmm	1
dme-miR-1002	Ahcy89E	1
dme-miR-1002	CG9865	1
dme-miR-1002	Osi6	1
dme-miR-1002	CG5567	1
dme-miR-1002	Nelf-E	1
dme-miR-1002	CG9368	1
dme-miR-1002	Dyb	1
dme-miR-1002	Dyb	1
dme-miR-1002	CG31145	1
dme-miR-1002	CG31145	1
dme-miR-1002	GNBP2	1
dme-miR-1002	Nak	1
dme-miR-1002	CG14883	1
dme-miR-1002	CG10097	1
dme-miR-1002	CG5726	1
dme-miR-1002	CG9945	1
dme-miR-1002	FucTA	1
dme-miR-1002	CG9312	1
dme-miR-1002	CG42389	1
dme-miR-1002	CG5339	1
dme-miR-1002	CG4313	1
dme-miR-1002	BicD	1
dme-miR-1002	BicD	1
dme-miR-1002	CG7609	1
dme-miR-1002	Fps85D	1
dme-miR-1002	MSBP	1
dme-miR-1002	Cad96Ca	1
dme-miR-1002	Jon44E	1
dme-miR-1002	spel1	1
dme-miR-1002	gsb-n	1
dme-miR-1002	meso18E	1
dme-miR-1002	Sema-5c	1
dme-miR-1002	alph	1
dme-miR-1002	Adh	1
dme-miR-1002	D2R	1
dme-miR-1002	CG31908	1
dme-miR-1002	CG8272	1
dme-miR-968	MRP	1
dme-miR-968	neur	1
dme-miR-968	park	1
dme-miR-968	drk	1
dme-miR-968	CaMKII	1
dme-miR-968	Uev1A	1
dme-miR-968	CG5913	1
dme-miR-968	MEP-1	1
dme-miR-968	CG9027	1
dme-miR-968	CG9027	1
dme-miR-968	Dscam	1
dme-miR-968	MEP-1	1
dme-miR-968	CG42492	1
dme-miR-968	CG10038	1
dme-miR-968	Dyb	1
dme-miR-968	Pdp1	1
dme-miR-968	CG11866	1
dme-miR-968	alpha-Man-I	1
dme-miR-968	aux	1
dme-miR-968	Cf2	1
dme-miR-968	CG6216	1
dme-miR-968	baz	1
dme-miR-968	CG1499	1
dme-miR-968	CG4272	1
dme-miR-968	Yippee	1
dme-miR-968	Spf45	1
dme-miR-968	Nep4	1
dme-miR-968	Fad2	1
dme-miR-968	krimp	1
dme-miR-968	CG5246	1
dme-miR-968	wdp	1
dme-miR-968	CG32159	1
dme-miR-968	Peritrophin-A	1
dme-miR-968	Pvr	1
dme-miR-968	Hsc70-3	1
dme-miR-968	tws	1
dme-miR-968	CG10413	1
dme-miR-968	Gp93	1
dme-miR-968	shot	1
dme-miR-968	shot	1
dme-miR-968	brp	1
dme-miR-968	CG32148	1
dme-miR-968	Tsp	1
dme-miR-968	CG3760	1
dme-miR-968	Trf2	1
dme-miR-968	Fak56D	1
dme-miR-968	CG42348	1
dme-miR-968	rogdi	1
dme-miR-968	CG13921	1
dme-miR-968	fax	1
dme-miR-968	fax	1
dme-miR-968	dyl	1
dme-miR-968	simj	1
dme-miR-968	CG12484	1
dme-miR-968	CG8311	1
dme-miR-968	CG6118	1
dme-miR-968	par-1	1
dme-miR-968	msn	1
dme-miR-968	CG7715	1
dme-miR-968	CG12990	1
dme-miR-968	nonA	1
dme-miR-968	Tl	1
dme-miR-968	CG6356	1
dme-miR-968	Unr	1
dme-miR-968	CG14971	1
dme-miR-968	CG14971	1
dme-miR-968	CG11155	1
dme-miR-968	l(2)01289	1
dme-miR-968	shakB	1
dme-miR-968	CG9293	1
dme-miR-968	alt	1
dme-miR-968	wash	1
dme-miR-968	CG4829	1
dme-miR-968	CG33964	1
dme-miR-968	tho2	1
dme-miR-968	CG3711	1
dme-miR-968	btsz	1
dme-miR-968	CG4210	1
dme-miR-968	CG4210	1
dme-miR-968	CG16940	1
dme-miR-968	Pof	1
dme-miR-968	Ptp99A	1
dme-miR-968	Ctr1B	1
dme-miR-968	CG9590	1
dme-miR-968	CG8765	1
dme-miR-968	CG32111	1
dme-miR-968	Pde6	1
dme-miR-968	Fps85D	1
dme-miR-968	TpnC73F	1
dme-miR-968	CG32085	1
dme-miR-968	CG4839	1
dme-miR-968	CG31716	1
dme-miR-968	CG2201	1
dme-miR-968	Ppt2	1
dme-miR-968	CLIP-190	1
dme-miR-968	Cyp1	1
dme-miR-968	CG42321	1
dme-miR-968	pip	1
dme-miR-968	CG15335	1
dme-miR-968	chinmo	1
dme-miR-968	CG11760	1
dme-miR-968	Sse	1
dme-miR-968	Hip1	1
dme-miR-968	Hip1	1
dme-miR-968	phtf	1
dme-miR-968	SP2353	1
dme-miR-968	scramb2	1
dme-miR-968	rols	1
dme-miR-968	CG15118	1
dme-miR-968	Stim	1
dme-miR-968	Stim	1
dme-miR-968	CG17159	1
dme-miR-968	CG16868	1
dme-miR-968	CG1332	1
dme-miR-968	Klp10A	1
dme-miR-968	onecut	1
dme-miR-968	Smg6	1
dme-miR-968	CG9086	1
dme-miR-968	Octbeta3R	1
dme-miR-968	Syn2	1
dme-miR-968	CG12016	1
dme-miR-968	CG12016	1
dme-miR-968	HP4	1
dme-miR-968	CG7180	1
dme-miR-968	CG5746	1
dme-miR-968	pall	1
dme-miR-968	Rm62	1
dme-miR-968	Rm62	1
dme-miR-968	CG2091	1
dme-miR-968	CG33995	1
dme-miR-968	CG12814	1
dme-miR-968	CG2082	1
dme-miR-968	CG6321	1
dme-miR-968	CG3847	1
dme-miR-968	Kap3	1
dme-miR-968	CG31522	1
dme-miR-968	CG18249	1
dme-miR-968	CG9850	1
dme-miR-968	Hel25E	1
dme-miR-968	O-fut1	1
dme-miR-968	Hs3st-A	1
dme-miR-968	CG8223	1
dme-miR-968	bon	1
dme-miR-968	Klp31E	1
dme-miR-968	CG3164	1
dme-miR-968	CG33558	1
dme-miR-968	vap	1
dme-miR-968	CG9238	1
dme-miR-968	Dad	1
dme-miR-968	l(2)gl	1
dme-miR-968	Sox102F	1
dme-miR-968	wupA	1
dme-miR-968	rdgA	1
dme-miR-968	Deaf1	1
dme-miR-968	Pink1	1
dme-miR-968	Syx7	1
dme-miR-968	Hsf	1
dme-miR-968	CG4880	1
dme-miR-968	spir	1
dme-miR-968	Ank2	1
dme-miR-968	stai	1
dme-miR-968	CG34224	1
dme-miR-968	ewg	1
dme-miR-968	ewg	1
dme-miR-968	LanB1	1
dme-miR-968	Df31	1
dme-miR-968	CG3714	1
dme-miR-968	CG11489	1
dme-miR-968	CG11489	1
dme-miR-968	CG31869	1
dme-miR-968	CG42268	1
dme-miR-968	CG2540	1
dme-miR-968	CG33156	1
dme-miR-968	CG12605	1
dme-miR-968	CG12605	1
dme-miR-968	Pk92B	1
dme-miR-968	Klp10A	1
dme-miR-968	CG17734	1
dme-miR-968	CG16952	1
dme-miR-968	CG3246	1
dme-miR-968	Sgs7	1
dme-miR-968	Edem2	1
dme-miR-968	Csk	1
dme-miR-968	dhd	1
dme-miR-968	CG7804	1
dme-miR-968	CG5315	1
dme-miR-968	Tcp-1eta	1
dme-miR-968	CG14826	1
dme-miR-968	CG13737	1
dme-miR-968	CG4589	1
dme-miR-968	Caps	1
dme-miR-968	CG13921	1
dme-miR-968	RhoGEF2	1
dme-miR-968	CG10631	1
dme-miR-968	CG15747	1
dme-miR-968	comm2	1
dme-miR-968	Fmr1	1
dme-miR-968	vis	1
dme-miR-968	Vha26	1
dme-miR-968	Vha26	1
dme-miR-968	Ccn	1
dme-miR-968	CG13455	1
dme-miR-968	CG8160	1
dme-miR-968	Hrb98DE	1
dme-miR-968	Hrb98DE	1
dme-miR-968	Fit1	1
dme-miR-968	fray	1
dme-miR-968	CG32206	1
dme-miR-968	CG42345	1
dme-miR-968	CG4004	1
dme-miR-968	Strn-Mlck	1
dme-miR-968	sim	1
dme-miR-968	CG6154	1
dme-miR-968	neur	1
dme-miR-968	Vha68-2	1
dme-miR-968	Pms2	1
dme-miR-968	CG7971	1
dme-miR-968	CG12821	1
dme-miR-968	CG12821	1
dme-miR-968	Calx	1
dme-miR-968	cpo	1
dme-miR-968	SmB	1
dme-miR-968	TwdlT	1
dme-miR-968	CG7968	1
dme-miR-968	CG7995	1
dme-miR-968	CG7920	1
dme-miR-968	osa	1
dme-miR-968	Mctp	1
dme-miR-968	UbcD2	1
dme-miR-968	Syx6	1
dme-miR-968	CG8944	1
dme-miR-968	RpS12	1
dme-miR-968	CG32676	1
dme-miR-968	Bem46	1
dme-miR-968	Hs6st	1
dme-miR-968	SAK	1
dme-miR-968	Art1	1
dme-miR-968	Kif3C	1
dme-miR-968	Gap69C	1
dme-miR-968	CG14667	1
dme-miR-968	Ptp99A	1
dme-miR-968	CG11015	1
dme-miR-968	CG2201	1
dme-miR-968	mys	1
dme-miR-968	CG31523	1
dme-miR-968	CG8745	1
dme-miR-968	Timp	1
dme-miR-968	Sym	1
dme-miR-968	Nmda1	1
dme-miR-968	CRMP	1
dme-miR-968	par-1	1
dme-miR-968	par-1	1
dme-miR-968	mnb	1
dme-miR-968	mnb	1
dme-miR-968	Alh	1
dme-miR-968	CG13245	1
dme-miR-968	kst	1
dme-miR-968	CG17646	1
dme-miR-968	fy	1
dme-miR-968	CalpC	1
dme-miR-968	CG31638	1
dme-miR-968	ab	1
dme-miR-968	Nnp-1	1
dme-miR-968	CG10083	1
dme-miR-968	Plip	1
dme-miR-968	PEK	1
dme-miR-968	R	1
dme-miR-968	R	1
dme-miR-968	Rad17	1
dme-miR-968	pum	1
dme-miR-968	CG33116	1
dme-miR-968	Su(var)3-9	1
dme-miR-968	CG15160	1
dme-miR-968	Rm62	1
dme-miR-968	Rm62	1
dme-miR-968	CG31689	1
dme-miR-968	numb	1
dme-miR-968	ord	1
dme-miR-968	sick	1
dme-miR-968	Srp54	1
dme-miR-968	Ogg1	1
dme-miR-968	CG6231	1
dme-miR-968	Drep-2	1
dme-miR-968	Sras	1
dme-miR-968	Bub3	1
dme-miR-968	CG8134	1
dme-miR-968	Ent1	1
dme-miR-968	CG8485	1
dme-miR-968	Sxl	1
dme-miR-968	Dcp2	1
dme-miR-968	Gp150	1
dme-miR-968	CG5734	1
dme-miR-968	Ard1	1
dme-miR-968	CG8273	1
dme-miR-968	RhoGAP68F	1
dme-miR-968	CG8861	1
dme-miR-968	RpS15	1
dme-miR-968	Trp1	1
dme-miR-968	CG8080	1
dme-miR-968	5-HT1A	1
dme-miR-968	CG9380	1
dme-miR-968	CG32160	1
dme-miR-968	CG4766	1
dme-miR-968	CG32306	1
dme-miR-968	pio	1
dme-miR-968	mei-218	1
dme-miR-968	CG4673	1
dme-miR-968	Sur	1
dme-miR-968	AP-1gamma	1
dme-miR-968	AP-1gamma	1
dme-miR-968	brat	1
dme-miR-968	brat	1
dme-miR-968	brat	1
dme-miR-968	Tao-1	1
dme-miR-968	CG6199	1
dme-miR-968	Tao-1	1
dme-miR-968	Su(dx)	1
dme-miR-968	CG10347	1
dme-miR-968	rols	1
dme-miR-968	fusl	1
dme-miR-968	achi	1
dme-miR-968	CG17667	1
dme-miR-968	CG10914	1
dme-miR-968	CG13127	1
dme-miR-968	CG9135	1
dme-miR-968	CG9288	1
dme-miR-968	Pak	1
dme-miR-968	Ppn	1
dme-miR-968	Ppn	1
dme-miR-968	Sxl	1
dme-miR-968	RhoBTB	1
dme-miR-968	dnt	1
dme-miR-968	CG14798	1
dme-miR-968	CG7744	1
dme-miR-968	CG2918	1
dme-miR-968	CG6808	1
dme-miR-968	CSN1b	1
dme-miR-968	Catsup	1
dme-miR-968	Mlc2	1
dme-miR-968	CG30020	1
dme-miR-968	Sur-8	1
dme-miR-968	CG30461	1
dme-miR-968	obst-A	1
dme-miR-968	obst-A	1
dme-miR-968	orb	1
dme-miR-968	Ank2	1
dme-miR-968	CG33672	1
